"text";"created";"screenName"
"Passa ano após ano e o comentarista/narrador brasileiro AINDA se surpreende que existe futebol competitivo fora do Brasil/Europa";2019-12-17 18:55:17;"LePinoPepino"
"@e001 porque o futebol aqui no Brasil é fraco, simples";2019-12-17 18:55:16;"JCarlotto_"
"O pior do futebol e o Galvão Bueno";2019-12-17 18:55:09;"Gemeasmathias"
"A FIFA precisa parar de chamar esses árbitros de países que não tem história no futebol.";2019-12-17 18:55:07;"CaioMiranda40"
"@frankysobral77 @mottamarcos @CBF_Futebol acelera se quem tocar o projeto for um mongoloide, quem vai monitorar o p… https://t.co/9diKRYCA1q";2019-12-17 18:55:07;"Barros_Bfr"
"ESSA PORRA DE ARBITRAGEM DOS EUA SÓ MANJA DE FUTEBOL AMERICANO

PUTAQUEOPARIU MEU OVO https://t.co/qaSU3cJgdd";2019-12-17 18:55:07;"DiegoZagalia"
"@Pquizin_paixao @xandinJM Estudo não menor, mas quem conhece o futebol de vdd sabe das coisas";2019-12-17 18:55:06;"Ericksilva_00"
"do nada todo mundo é flamenguista e curte futebol kkkkkk";2019-12-17 18:55:03;"euthiagx"
"@FIFAcom @Flamengo @FIFAcom Acabando com o futebol como sempre <U+0001F620><U+0001F620><U+0001F620><U+0001F620>";2019-12-17 18:54:56;"rbzn21"
"Parabéns FIFA seu protocolo estragou o futebol";2019-12-17 18:54:52;"_Raffitus"
"CALA BOCAAAAAAAAA GALVAAAAAAO COMENTARISTA CHATO DO CARALHOOOOOOOOOOOO SUPERA QUE FUTEBOL NAO É FEITO COM PEDRA PAP… https://t.co/MQminBCeQ4";2019-12-17 18:54:50;"larablz"
"Eu sei que zoei com o gol que o Flamengo tomou, mas ctz estou torcendo pra uma final entr Liverpool x Flamengo, eu… https://t.co/MRruqxirrU";2019-12-17 18:54:42;"BraandonOgawa"
"Deus o livre, n falo mais de futebol qnd o Athlético não estiver envolvido";2019-12-17 18:54:42;"CecconFontana"
"gosta de futebol // é fã do Messi https://t.co/IhacmfX6nz";2019-12-17 18:54:41;"samirahammury"
"PUTA QUE PARIU AMERICANO NAO ENTENDE PORRA NENHUMA DE FUTEBOL E TA APITANDO ESSE CARALHO";2019-12-17 18:54:39;"JhonatanMendees"
"Eu ódio futebol <U+0001F624>";2019-12-17 18:54:34;"RaayMartins157"
"Os caras escalam um americano pra apitar o jogo, americano tem que apurar basquete não futebol";2019-12-17 18:54:14;"pereirasantosl"
"por isso que nao fico zuando, futebol muda em dois segundos";2019-12-17 18:54:09;"gabriellaraamos"
"Cara, é impressionante o quanto brasileiro tá acostumado com futebol, assiste essa porra a vida toda e não entendem… https://t.co/LU9V74sSDA";2019-12-17 18:54:07;"ago_almeida"
"Acho que a falta de bons treinadores no futebol brasileiro é tão problemático quanto a questão do êxodo dos princip… https://t.co/fFgnEba8LD";2019-12-17 18:54:06;"tchemano"
"Tira o Everton pelo amor de Deus! O futebol não foi pro Qatar";2019-12-17 18:54:06;"JContani7"
"Esse Carrijo, peruano do Al Hilal joga bola, hein, alô dirigentes do futebol brasileiro!!!";2019-12-17 18:54:04;"gabenass"
"@MaisCopero @ZuzekNei @UOL Olha o que o Olavão fez com a cabecinha desse gaúcho, coitado. Volta lá pra sua mesa red… https://t.co/qciqFf5K3a";2019-12-17 18:54:04;"Nice_t"
"Eu nem gosto de futebol mas to vendo o do flamengo kkkk vai mengao #juizladrao";2019-12-17 18:54:02;"alinydias5"
"@costarangelm “Melhor juiz da MLS” é americano sabe joga futebol aonde porra";2019-12-17 18:54:00;"a6bmk"
"Ta torcendo pra quem?
Eu não acompanho futebol, não gosto...

Flamengo tomou gol
#FLAxALH https://t.co/wB0gpX2v6r";2019-12-17 18:53:47;"Caio_Henrriq"
"time ganhou tudo pa, elenco foda, mas pra mim Arão não tem futebol pra ser titular";2019-12-17 18:53:37;"rfaelpereira"
"Sabado fui pra boate hetero e sambei horrores. Terça to de folga bebendo cerveja e vendo futebol. A ERA BISSEXUAL TA CHEGANDO";2019-12-17 18:53:33;"Aborrecidinho"
"Não existe, no futebol mundial, alguém tão imparcial quanto o Galvão Bueno. Ele gera involuntariamente vontade de t… https://t.co/gnaYZCuwje";2019-12-17 18:53:25;"celsonovaes"
"@FlaResenhaNews Tem futebol profissional em Marrocos? #IroniaModeOn";2019-12-17 18:53:22;"leonardothats"
"Tem muito tempo que não assisto futebol pela tv aberta, tô de bobeira aqui em Vila Velha e meodeus como o Galvão é… https://t.co/bUnoPHRWnB";2019-12-17 18:53:22;"MarcelaSAlves"
"@dudumartinesco Sim!! Fico puta sempre que vou no estádio... o futebol como um todo ainda é homofóbico e machista";2019-12-17 18:53:18;"angeu_lica"
"@Torcedorescom @ArnaldoJRibeiro Mas se o futebol da tarde for o do Alexandre Pato aí estraga a tarde de domingo.";2019-12-17 18:53:17;"ANDRELRT1990"
"o futebol e o samba";2019-12-17 18:53:17;"lajotinhas"
"@lyonnais_depre Sair pro futebol inglês fez mal pra ele mas ter ido pro Al Bilal salvou";2019-12-17 18:53:15;"Deboracampos96"
"@povotime1910 @futebol_pais Ouvi um Amém???";2019-12-17 18:53:12;"RehSales13"
"Galvão é o verdadeiro baba ovo, não suporto, já tá fazendo hora extra \"narrando\" futebol";2019-12-17 18:53:10;"lolissfc"
"@ariosvaldo1947 @FIFAcom só tem merda como na @CBF_Futebol";2019-12-17 18:53:04;"fabioheinen"
"@desimpedidos A narração é a pior que o futebol em campo, aposenta Galvão na boa, você é a zika do futebol brasileiro";2019-12-17 18:53:01;"CerqueiraSFC"
"Ñ sei qual é a necessidade da falar porra a cada 10 segundos enquanto se assiste um jogo de futebol";2019-12-17 18:52:58;"MaksuellOficial"
"mainha fez uma aula de futebol e veio comprar uma chuteira muLHER DE DEUS";2019-12-17 18:52:55;"socorrotoaqui"
"@carolguedes84 @FluminenseFC Mas gente só pq sou tricolor não posso criticar , xingar e expor o que eu sinto/pena d… https://t.co/Vv465R21nR";2019-12-17 18:52:46;"dudueduardo_1"
"@RafhaelFigueir2 @dornellesrenato @Flamengo É... futebol começou em 2019, hehehehehe... 

Que não ganhamos esse ano… https://t.co/PXcbTuz68h";2019-12-17 18:52:39;"konrathjunior"
"@malezzzzzzzz ele nem se liga em futebol e nem de flamenguista gosta minha mãe que é djdkdkdk";2019-12-17 18:52:34;"worldwildTired"
"nisso que dá colocar árbitro de pais sem tradição no futebol para apitar um jogo de mundial";2019-12-17 18:52:30;"lonelybxx"
"Que arbitragem horrivel desse jogo!! Pqp
Estadunidense nao sabe apitar porra nenhuma
Tem nem liga de futebol direito";2019-12-17 18:52:26;"lucianogama92"
"Frases que podem ser ditas durante o sexo ou assistindo futebol https://t.co/NLcSYykn28";2019-12-17 18:52:22;"Allan0li_"
"Como é que tem árbitro americano se o futebol masculino dos EUA é uma porcaria? rs #FLAxALH";2019-12-17 18:52:21;"andrademon"
"Ex-Goiás, Atlético-GO e Avaí, o meia-atacante Elivelton é mais um reforço do Vitória-ES para a temporada 2020. O at… https://t.co/tI4zHHz5xu";2019-12-17 18:52:20;"RichardPinheir0"
"caralho quem disse que esses filho da puta do oriente médio sabem apitar? sabe nem oq é futebol porra";2019-12-17 18:52:20;"NikRadich"
"Alguém avisa pra ele que soccer é futebol não futebol americano";2019-12-17 18:52:19;"matheusim17"
"@MarcoZoccaratto @FigueiraRoger Hahaha
Hahaha
Hahaha

Sabe muito de futebol e bastidores

Só rindo mesmo.
Abraço querido, já deu por hje";2019-12-17 18:52:18;"GiseleToretti"
"O futebol e a tv aberta brasileira necessita de uma rede televisiva q faça transmissões de qualidade!

Não dá mais… https://t.co/KoGAWqbjgR";2019-12-17 18:52:07;"GabrielAssisFa1"
"@Viizzy_ N está jogando contra o meu time, vou torcer contra pq? Querendo ou não os caras estão representando o Bra… https://t.co/8KnSR7aJnm";2019-12-17 18:52:01;"Bryan23913424"
"Colocaram um trio de arbitragem dos EUA sendo que lá eles chamam futebol de soccer?????";2019-12-17 18:51:44;"jhowzitu"
"Porra de juiz americano, americano não sabe nem oque é futebol";2019-12-17 18:51:39;"Bezerra143_lu"
"jogador de futebol é tudo feio, só as maria chuteira gosta";2019-12-17 18:51:32;"seucaos_"
"Só queria saber oq esse juiz entende de futebol,tá tenso";2019-12-17 18:51:31;"027_rodrigues"
"Ainda bem que o fifa 20 é futebol e o 19 nao https://t.co/eYjJsNHwWo";2019-12-17 18:51:31;"EbinhoB_"
"Odeio jogo de futebol povo parece que fica tudo retardado<U+0001F611>";2019-12-17 18:51:29;"Estellaolivei20"
"@robertanina Futebol acima de tudo. <U+0001F44F><U+0001F3FB><U+0001F44F><U+0001F3FB><U+0001F44F><U+0001F3FB>";2019-12-17 18:51:27;"rafa7eleven"
"Ainda bem que existe futebol";2019-12-17 18:51:23;"SweetLunesFace"
"@FigueiraRoger @MarcoZoccaratto @GiseleToretti Gremista que pede o Roger de volta é cego ou não entende de futebol.";2019-12-17 18:51:22;"Allantricampeao"
"ta facil ser juiz de futebol";2019-12-17 18:51:19;"maudantas_"
"Tinham que fazer uma análise profunda porque e como o futebol brasileiro/sul-americano caiu tanto em relação ao eur… https://t.co/WBOrBuZwvX";2019-12-17 18:51:18;"Gabriel_hdcc"
"Muito bom o árbitro. 
https://t.co/Uu7F2c7LCc";2019-12-17 18:51:15;"docecamille"
"Assistir jogo perto de quem não entende de futebol é o erro";2019-12-17 18:51:14;"rickcrvg_"
"Os caras chamam futebol de soccer e pique bandeira de futebol, cês acharam que eles iam saber apitar";2019-12-17 18:51:11;"gttbiel"
"AMERICANO TEM QUE APITAR BASQUETE NAO FUTEBOL";2019-12-17 18:51:10;"Igorcastroxxz"
"@futebol_info Olha aí o bandeira. Quando todos pendem para um lado...";2019-12-17 18:51:10;"Joao_Ce_rineu"
"Nunca vi americano entender de futebol e os caras ainda colocam um pra apitar";2019-12-17 18:51:09;"CrfMattheusS"
"A arbitragem tá ruim, mas o Flamengo não pode pilhar. É só jogar futebol
#FLAxALH";2019-12-17 18:51:04;"rglioche"
"Quer botar juiz dos usa e Irlanda, tem nem futebol nessas porra";2019-12-17 18:51:02;"GuiFreitasSilva"
"@ferzocca O futebol só perde com narrador clubista, o espetáculo perde, torcedor é torcedor e narrador é narrador";2019-12-17 18:50:58;"LucasFLambert"
"@josealoliveira @ESPNagora Eu tb. Se esse dia chegar (mais fácil eu ganhar na Mega) não vou querer saber de futebol";2019-12-17 18:50:56;"eligarcia01"
"@Pquizin_paixao @xandinJM Vai dormir mlk, acha que o futebol começou em 2019?";2019-12-17 18:50:49;"Ericksilva_00"
"Estados Unidos não sabe nada de futebol mesmo vtmnc";2019-12-17 18:50:48;"Gbmacedi"
"juiz americano pra apitar jogo de futebol kkkkkkkkk";2019-12-17 18:50:48;"_gu1zo"
"Botar americano pra apitar futebol é sacanagem... Eles só sabem de bola oval!";2019-12-17 18:50:47;"Popoire"
"Não existe nenhum juiz de futebol honesto";2019-12-17 18:50:46;"angelosouza006"
"Galvão é um cara muito folclórico. É o extrato do futebol brasileiro";2019-12-17 18:50:45;"twiterdoMumu"
"@Who_IsFernanda De futebol tbm entendo";2019-12-17 18:50:42;"renatoviniciius"
"Isso que dá colocar americano pra apitar FUTEBOL. E vai tomar no cu.";2019-12-17 18:50:41;"SamirLuizz"
"óbvio que ia dar merda colocar um estadunidense pra apitar futebol";2019-12-17 18:50:38;"sanchez_heitor"
"tt para de notifica coisa de futebol não gosto não quero obg <U+0001F614><U+270A><U+0001F3FB><U+0001F64F><U+0001F3FB>";2019-12-17 18:50:37;"Lucianopaula14"
"Futebol do São Marcelo mane, pode bater a vontade";2019-12-17 18:50:37;"_thiagool7"
"@futebol_info Parece que estamos jogando contra o Palmeiras no Allianz";2019-12-17 18:50:36;"mtheus_h"
"Terça feira, deitada no sofá c um potão de sorvete e vendo futebol.. ba eu sinceramente n quero mais nd mesmo";2019-12-17 18:50:35;"Lithh_"
"@Pquizin_paixao @xandinJM Ta de sacanagem né!? Kkkk Robinho não existiu não né!? O maior jogador da história do fut… https://t.co/2A0hx4S8tR";2019-12-17 18:50:35;"Ericksilva_00"
"ate parece que não ve futebol e não sabe o que é rivalidade, calma amor, não se exponha <U+0001F605><U+0001F605><U+0001F605>";2019-12-17 18:50:29;"itsellasouza"
"O maior problema do VAR, como aconteceu com o árbitro de futebol, foi quando virou uma instituição, não só um recurso.";2019-12-17 18:50:28;"OrinMello"
"@Esp_Interativo Prefiro nem comentar...

@rogerioceni maior goleiro da história do futebol!";2019-12-17 18:50:28;"AtlioRocha1"
"Sophia me ligou fiquei tao feliz, melhor pessoa que o futebol me proporcionou conhecer mora lá na EUA conversamos p… https://t.co/uKOPDRGJPv";2019-12-17 18:50:21;"Maresiaa22"
"Já é a 19° falta do Giovinco e o cartão não vem poha isso é futebol ou circo";2019-12-17 18:50:20;"Iagooouu"
"onde eu assino ?? existe futebol fora da américa e europa https://t.co/S4jGmLpZTz";2019-12-17 18:50:14;"fatv"
"Galvão é o problema de todo jogo de futebol";2019-12-17 18:50:12;"MarechalBinga"
"@futebol_info Calma torcedor <U+0001F44D><U+0001F3FB>";2019-12-17 18:50:09;"Thalles78898941"
"é tão legal incomodar as pessoas com futebol";2019-12-17 18:50:08;"julia_miorando"
"@futebol_info Esse perfil é torcedor do flamengo , o time mais ajudado pela arbitragem no mundo";2019-12-17 18:50:07;"douglasmc1991"
"Eu realmente não ligo para futebol e não vejo o jogo, só o replay dos gols";2019-12-17 18:49:55;"cyrinojulia"
"Tô só acompanhando os surtos dos flamenguistas na tl kkkkkkkkkkkkkkkk ai ai ainda bem que nem gosto de futebol pq n… https://t.co/6SokPREob4";2019-12-17 18:49:52;"_IsaAmorim"
"Eu quero MATAR esse giovinco nome ridículo futebol ridículo";2019-12-17 18:49:49;"dllyer"
"“Para de ser modinha do mengo”. Os caras são brasileiros e jogam um futebol bonito, então me poupe né...";2019-12-17 18:49:48;"gu_tosato"
"@Juliak4_ @Miguellins_11 O cara te pegou no colo ai já falou, preciso falar algo mas? Des de quando eu te conheço q… https://t.co/zWxuoxw7nP";2019-12-17 18:49:47;"crvgrenaan"
"@luispombo_ eu tenho um amigo tricolorzaço que gosto muito, e ele é bem legal com futebol. acho q meu problema com… https://t.co/IAKPUVnzuB";2019-12-17 18:49:46;"leojjsk"
"@Erica_melo0 É só futebol infelizmente kkk, igual a qualquer pelada na rua...";2019-12-17 18:49:46;"liberdadepai"
"OS CARA COLOCA AMERICANO E IRLANDÊS PRA APITAR JOGO DE FUTEBOL PQP";2019-12-17 18:49:43;"Tiguzinhu"
"AMERICANO NAO SABE O Q É FUTEBOL";2019-12-17 18:49:43;"lxpesmiranda"
"JUIZ FILHO DA PUTA, AMERICANO SABE PORRA NENHUMA DE FUTEBOL";2019-12-17 18:49:37;"lfernandes_81"
"\"Vamo botar uns juízes que nunca viram um jogo de futebol profissional antes????????\" Pessoa da FIFA decidindo sobre o jogo.";2019-12-17 18:49:36;"Vitor__Caetano"
"@futebol_info Concordo Mauro esse giovinco já era pra está na rua.";2019-12-17 18:49:34;"klaytonsouza139"
"@Deyvidcrf @futebol_info O país do futebol, EUA";2019-12-17 18:49:33;"Fabio__XL"
"@futebol_info Hahahhahhahhahahhahahahjahah não foi nada hahahahah";2019-12-17 18:49:33;"tiagoepan"
"Ainda bem q o Galvão nn é juiz... Só de encostar nesses jogadores lixos do Flamerda já quer q o cara toma vermelho,… https://t.co/7zl9BeOGp0";2019-12-17 18:49:32;"DanielGalo_13"
"@futebol_info Não é ruindade não...";2019-12-17 18:49:28;"Joao_Ce_rineu"
"Não é possível q não consigo arranjar uma pessoinha que goste de futebol <U+0001F614>";2019-12-17 18:49:24;"Liviacostacurt"
"Alguém avisa o Galvão que o VAR não é da @CBF_Futebol o VAR fora Brasil e sério. Abraço Galvão";2019-12-17 18:49:23;"__sr__r"
"O VAR no futebol tem que acabar";2019-12-17 18:49:21;"FLA_fotos"
"não tem coisa que me da mais raiva que o Galvão achando q o var ta errado em não revisar lance de amarelo, o cara v… https://t.co/ORZC4Ox1nH";2019-12-17 18:49:19;"dMontardo"
"O estádio Pedro Pedrossian, conhecido como Morenão, deverá estar apto para ser utilizado em jogos no Campeonato Sul… https://t.co/tcNTWHMhZb";2019-12-17 18:49:17;"correio_estado"
"@mataruna1 Juiz Americano, os caras nem sabem jogar futebol e querem apitar";2019-12-17 18:49:16;"_lucasac"
"Esse negócio de VAR e a maior cretinice da história do futebol";2019-12-17 18:49:13;"TUANEB"
"@liberdadepai Nunca será só futebol kkkkkkk";2019-12-17 18:49:11;"Erica_melo0"
"Sobis é top 5 maiores ídolos do clube quem discorda não entende nada de Inter ou de futebol https://t.co/0gU3oUMiRO";2019-12-17 18:49:10;"_david1909"
"Vamos ganhar no futebol até pq os árabes compraram o juiz";2019-12-17 18:49:05;"crf_soouzaa"
"apanhei demais no futebol ontem nu, tô todo doendo";2019-12-17 18:49:05;"lucasktman"
"ESSE ARBITRO TEM QUE SER BANIDO DO FUTEBOL, FILHO DA PUTA";2019-12-17 18:49:03;"mrceloxndrexttx"
"@CBF_Futebol contratou esse árbitro, não é possível!";2019-12-17 18:49:00;"Michelsoares80"
"@ddebsousa se for assim deve ser triste pro botafogo. não joga bem nem pro futebol brasileiro que você inferioriza tanto";2019-12-17 18:49:00;"JujuhCr"
"@futebol_info Tá foda Mauro.";2019-12-17 18:48:56;"ValterFrazao"
"@celinichele ah mano como q discute futebol com qm pensa assim kkkkkkkkk vive numa bolha que só tem o athletico";2019-12-17 18:48:54;"caduhamilko"
"@futebol_info Tá avisado pra não expulsar ninguém. Tá condicionado a isso.";2019-12-17 18:48:52;"ValdirSouza"
"Proibiram o carrinho no futebol é isso? #FLAxALH";2019-12-17 18:48:50;"SebastiaoIgreja"
"O VAR É O NOVO CÂNCER DO FUTEBOL";2019-12-17 18:48:49;"karinem_m"
"@bruuh_lops vc assiste futebol e ta ai amassando a pelota";2019-12-17 18:48:45;"brendalopesmm"
"O VAR no futebol tem que acabar";2019-12-17 18:48:40;"LuannSantoos"
"E o var desgraçado, botar juiz americano pra apitar jogo, americano nem entende de futebol.";2019-12-17 18:48:39;"joaovmw123"
"Gente, futebol lá fora o pau canta. Não é essa frescura aqui no Brasil não. Esses comentaristas não aprende";2019-12-17 18:48:39;"whosjonz"
"Pq n coloca um juiz q presta? Q porra de juiz são esses q nem de futebol no entendem esses fdp";2019-12-17 18:48:39;"Vinny_Kleein"
"Com esse futebol o Flamengo pensa o que se passar pelo Al-Bilau, contra o Liverpool???";2019-12-17 18:48:22;"EdivalmirMassa"
"Quem vive de história é o Flamengo... 
O futebol demanda atitudes no presente. https://t.co/cwIJveExEi";2019-12-17 18:48:20;"chicobarney"
"@PeitaaLidiao Mona isso é normal, nós xinga eles em um minuto e no minuto seguinte declaramos amor, futebol é isso kkkkkkkk";2019-12-17 18:48:19;"deborasoaresb"
"O VAR não funciona nessa instituição chamada futebol";2019-12-17 18:48:19;"faberryb"
"ESSES CAPETAS NÃO ENTENDEM NADA DE FUTEBOL";2019-12-17 18:48:12;"Souza_Toria"
"@chicobarney Você é um avaiano, que não gosta de futebol, é isso? Se não gosta de futebol, por que é avaiano? Não faz sentido!";2019-12-17 18:48:11;"MarioCesarBerns"
"Futebol é um negócio louco";2019-12-17 18:48:00;"HellenC08484710"
"@bbrenosouto esse tweet diz mto sobre o quanto vc sabe de futebol";2019-12-17 18:48:00;"brunolourenco__"
